ID,Day,Date,Fact,Slot,Month,Title,Category,Evidence,Confidence,Source URL,Subcategory,Source title,Source domain,Verification status
FACT-2027-02-01-S11,1,2027-02-01,The publication presents one-page profiles for over 200 countries or areas of the world.,11,February,Country and area coverage,Geography,“over 200 countries or areas of the world”,high,https://desapublications.un.org/publications/world-statistics-pocketbook-2025,Country statistics,World Statistics Pocketbook 2025 | DESA Publications,desapublications.un.org,verified
FACT-2027-02-01-S12,1,2027-02-01,Very few species survive in the Namib Desert’s sand dunes.,12,February,Species in Sand Dunes,Animals,Very few species survive in the sand dunes themselves.,high,https://education.nationalgeographic.org/resource/desert-created-water/,Desert ecology,A Desert Created by Water,education.nationalgeographic.org,verified
FACT-2027-02-01-S13,1,2027-02-01,Economic indicators are one of the five sections in the Pocketbook profiles.,13,February,Economic indicators section,Money & Economics,“5 sections; ... economic indicators”,high,https://desapublications.un.org/publications/world-statistics-pocketbook-2025,Economic statistics,World Statistics Pocketbook 2025 | DESA Publications,desapublications.un.org,verified
FACT-2027-02-01-S14,1,2027-02-01,The major trading partners section uses 2024 as its reference year unless otherwise footnoted.,14,February,Trading partners reference year,Money & Economics,"“For ... major trading partners sections the reference year is ... 2024 respectively, unless otherwise footnoted”",high,https://desapublications.un.org/publications/world-statistics-pocketbook-2025,International trade statistics,World Statistics Pocketbook 2025 | DESA Publications,desapublications.un.org,verified
FACT-2027-02-01-S15,1,2027-02-01,The ocean covers 70 percent of Earth's surface.,15,February,Ocean Surface Coverage,Ocean & Marine,The ocean covers 70 percent of Earth's surface.,high,https://education.nationalgeographic.org/resource/all-about-the-ocean/,Ocean extent,All About the Ocean,education.nationalgeographic.org,verified
FACT-2027-02-01-S16,1,2027-02-01,The epipelagic zone extends from the ocean surface to about 200 meters deep.,16,February,Epipelagic Zone,Ocean & Marine,It reaches from the surface to about 200 meters (660 feet) deep.,high,https://education.nationalgeographic.org/resource/all-about-the-ocean/,Ocean life zones,All About the Ocean,education.nationalgeographic.org,verified
FACT-2027-02-01-S17,1,2027-02-01,The oldest written material in the Library of Congress is a cuneiform tablet dating from 2040 B.C.,17,February,Oldest written material,Ancient Civilizations,The oldest written material in the Library is a cuneiform tablet dating from 2040 B.C.,high,https://loc.gov/about/fascinating-facts,Cuneiform,Fascinating Facts | About the Library of Congress | Library of Congress,loc.gov,verified
FACT-2027-02-01-S18,1,2027-02-01,About 1.4 million asteroids are in the solar system.,18,February,Asteroids,Space,About 1.4 million asteroids ... are in our solar system.,high,https://science.nasa.gov/solar-system/,Small Solar System bodies,Solar System Exploration,science.nasa.gov,verified
FACT-2027-02-01-S19,1,2027-02-01,The Library of Congress houses passages from a Buddhist sutra printed in 770 A.D.,19,February,Ancient printed sutra,Ancient Civilizations,Passages from a Buddhist sutra ... printed in 770 A.D. ... [are] housed in the Library’s Asian Division.,high,https://loc.gov/about/fascinating-facts,Buddhist texts,Fascinating Facts | About the Library of Congress | Library of Congress,loc.gov,verified
FACT-2027-02-01-S20,1,2027-02-01,The solar system is in a spiral arm of the Milky Way called the Orion Spur.,20,February,Orion Spur,Space,Our solar system is in one of the Milky Way galaxy’s spiral arms called the Orion Spur.,high,https://science.nasa.gov/solar-system/,Galactic location,Solar System Exploration,science.nasa.gov,verified
FACT-2027-02-02-S01,2,2027-02-02,"Earth’s physical systems have four components: the atmosphere, biosphere, hydrosphere, and lithosphere.",1,February,Earth's Physical Systems,Science,"There are four components to Earth’s physical systems: atmosphere, biosphere, hydrosphere, and lithosphere.",high,https://education.nationalgeographic.org/resource/desert-created-water/,Earth systems,A Desert Created by Water,education.nationalgeographic.org,verified
FACT-2027-02-02-S02,2,2027-02-02,Phytoplankton are responsible for almost half the oxygen released into Earth's atmosphere.,2,February,Phytoplankton Oxygen,Nature,"Through photosynthesis, phytoplankton are responsible for almost half the oxygen released into Earth’s atmosphere.",high,https://education.nationalgeographic.org/resource/all-about-the-ocean/,Photosynthesis,All About the Ocean,education.nationalgeographic.org,verified
FACT-2027-02-02-S03,2,2027-02-02,The source’s global and regional life-expectancy estimates extend back to the year 1770.,3,February,Global Life Expectancy Data,Human Body,“Global and regional estimates extend back to the year 1770.”,high,https://ourworldindata.org/12-key-metrics,Life expectancy,(1) Extreme Poverty,ourworldindata.org,verified
FACT-2027-02-02-S04,2,2027-02-02,The Pocketbook profiles are organized into five sections.,4,February,Profile sections,History,“The Pocketbook profiles are organised into 5 sections”,high,https://desapublications.un.org/publications/world-statistics-pocketbook-2025,Publication structure,World Statistics Pocketbook 2025 | DESA Publications,desapublications.un.org,verified
FACT-2027-02-02-S05,2,2027-02-02,"Oceanographers have divided the ocean into five principal areas: the Pacific, Atlantic, Indian, Arctic, and Southern Oceans.",5,February,Five Principal Oceans,Geography,"Oceanographers have divided it into five principal areas: the Pacific, Atlantic, Indian, Arctic, and Southern Oceans.",high,https://education.nationalgeographic.org/resource/all-about-the-ocean/,Oceans,All About the Ocean,education.nationalgeographic.org,verified
FACT-2027-02-02-S06,2,2027-02-02,Desert elephants usually limit their range to areas near rivers that bracket the Namib Desert.,6,February,Desert Elephant Range,Animals,"Animals such as desert elephants, birds, and lions usually limit their range to areas near rivers that bracket the desert.",high,https://education.nationalgeographic.org/resource/desert-created-water/,Animal distribution,A Desert Created by Water,education.nationalgeographic.org,verified
FACT-2027-02-02-S07,2,2027-02-02,Clouds and mist are identified as atmospheric attributes in the Namib Desert.,7,February,Namib Desert Atmosphere,Science,"Atmosphere: clouds, mist.",high,https://education.nationalgeographic.org/resource/desert-created-water/,Atmosphere,A Desert Created by Water,education.nationalgeographic.org,verified
FACT-2027-02-02-S08,2,2027-02-02,Surface ocean currents transport heat from the tropics toward the poles and move cooler water toward the Equator.,8,February,Ocean Currents and Heat,Nature,Currents flowing near the surface transport heat from the tropics to the poles and move cooler water back toward the Equator.,high,https://education.nationalgeographic.org/resource/all-about-the-ocean/,Ocean circulation,All About the Ocean,education.nationalgeographic.org,verified
FACT-2027-02-02-S09,2,2027-02-02,Hunger ... is defined as having a calorie ... intake which is below an individual’s minimum requirements to lead a healthy life.,9,February,Hunger ... is defined as having a calorie ... intake which is below an individual’s minimu,Human Body,“Hunger ... is defined as having a calorie ... intake which is below an individual’s minimum requirements to lead a healthy life.”,high,https://ourworldindata.org/12-key-metrics,Nutrition,(1) Extreme Poverty,ourworldindata.org,verified
FACT-2027-02-02-S10,2,2027-02-02,General information is one of the five sections in the Pocketbook profiles.,10,February,General information section,History,“5 sections; general information”,high,https://desapublications.un.org/publications/world-statistics-pocketbook-2025,Publication structure,World Statistics Pocketbook 2025 | DESA Publications,desapublications.un.org,verified
FACT-2027-02-02-S11,2,2027-02-02,"Abyssal plains lie at depths of about 4,000 to 6,000 meters.",11,February,Abyssal Plain Depth,Geography,"Abyssal plains are broad, flat areas that lie at depths of about 4,000 to 6,000 meters.",high,https://education.nationalgeographic.org/resource/all-about-the-ocean/,Ocean floor,All About the Ocean,education.nationalgeographic.org,verified
FACT-2027-02-02-S12,2,2027-02-02,"A keystone species is often, but not always, a predator.",12,February,Keystone predators,Animals,"A keystone species is often, but not always, a predator.",high,https://education.nationalgeographic.org/resource/role-keystone-species-ecosystem/,Predation,Role of Keystone Species in an Ecosystem,education.nationalgeographic.org,verified
FACT-2027-02-02-S13,2,2027-02-02,Extreme poverty is defined as living on less than $3 per day under the International Poverty Line.,13,February,International Poverty Line,Money & Economics,"“Extreme poverty ... is defined by the ‘International Poverty Line,’ which is living on less than $3 per day.”",high,https://ourworldindata.org/12-key-metrics,Extreme poverty,(1) Extreme Poverty,ourworldindata.org,verified
FACT-2027-02-02-S14,2,2027-02-02,The International Poverty Line is set by the World Bank and used by the United Nations to monitor extreme poverty worldwide.,14,February,Poverty Line Authority,Money & Economics,“This line is set by the World Bank and used by the UN to monitor extreme poverty worldwide.”,high,https://ourworldindata.org/12-key-metrics,Poverty measurement,(1) Extreme Poverty,ourworldindata.org,verified
FACT-2027-02-02-S15,2,2027-02-02,"The bathypelagic zone extends to about 4,000 meters deep and receives no light.",15,February,Bathypelagic Zone,Ocean & Marine,"The bathypelagic zone ... reaches to about 4,000 meters (13,100 feet) deep ... because no light reaches it.",high,https://education.nationalgeographic.org/resource/all-about-the-ocean/,Ocean life zones,All About the Ocean,education.nationalgeographic.org,verified
FACT-2027-02-02-S16,2,2027-02-02,"Hydrothermal vents discharge superheated, mineral-enriched water from Earth's interior.",16,February,Hydrothermal Vent Communities,Ocean & Marine,These vents discharge superheated water enriched with minerals from Earth’s interior.,high,https://education.nationalgeographic.org/resource/all-about-the-ocean/,Hydrothermal vents,All About the Ocean,education.nationalgeographic.org,verified
FACT-2027-02-02-S17,2,2027-02-02,city-states and empires emerged in a vast area stretching from the Mediterranean to the Indus Valley.,17,February,city-states and empires emerged in a vast area stretching from the Mediterranean to the In,Ancient Civilizations,“city-states and empires emerged in a vast area stretching from the Mediterranean to the Indus Valley.”,high,https://www.metmuseum.org/essays/art-of-the-first-cities-in-the-third-millennium-b-c,Urbanization,Art of the First Cities in the Third Millennium B.C. - The Metropolitan Museum of Art,metmuseum.org,verified
FACT-2027-02-02-S18,2,2027-02-02,The solar system contains many worlds with many types of atmospheres.,18,February,Planetary Atmospheres,Space,Our solar system has many worlds with many types of atmospheres.,high,https://science.nasa.gov/solar-system/,Planetary atmospheres,Solar System Exploration,science.nasa.gov,verified
FACT-2027-02-02-S19,2,2027-02-02,The urban revolution was first represented by the formation of cities in southern Mesopotamia.,19,February,Origins of the urban revolution,Ancient Civilizations,"“this urban revolution, first represented by the formation of cities in southern Mesopotamia”",high,https://www.metmuseum.org/essays/art-of-the-first-cities-in-the-third-millennium-b-c,Mesopotamia,Art of the First Cities in the Third Millennium B.C. - The Metropolitan Museum of Art,metmuseum.org,verified
FACT-2027-02-02-S20,2,2027-02-02,Earth is the only place where life has been found in the solar system so far.,20,February,Life in the Solar System,Space,"So far, Earth is the only place we've found life in our solar system.",high,https://science.nasa.gov/solar-system/,Astrobiology,Solar System Exploration,science.nasa.gov,verified
FACT-2027-02-03-S01,3,2027-02-03,A keystone species helps define an entire ecosystem.,1,February,Keystone species,Science,A keystone species is an organism that helps define an entire ecosystem.,high,https://education.nationalgeographic.org/resource/role-keystone-species-ecosystem/,Ecology,Role of Keystone Species in an Ecosystem,education.nationalgeographic.org,verified
FACT-2027-02-03-S02,3,2027-02-03,"Increased carbon dioxide has led to an increase in ocean acidity that erodes the shells of clams, crabs, and corals.",2,February,Ocean Acidification,Nature,"The increase in carbon dioxide has led to an increase in ocean acids. This ocean acidification erodes the shells of animals such as clams, crabs, and corals.",high,https://education.nationalgeographic.org/resource/all-about-the-ocean/,Ocean acidification,All About the Ocean,education.nationalgeographic.org,verified
FACT-2027-02-03-S03,3,2027-02-03,"In Taiwan in 1950, 13% of children died before reaching age five.",3,February,Taiwan child mortality in 1950,Human Body,“Every sixth child born in Taiwan in 1950 died before it was five years old (13%).”,high,https://ourworldindata.org/economic-growth-since-1950,Child mortality,Economic growth means that population growth and rising prosperity can go together,ourworldindata.org,verified
FACT-2027-02-03-S04,3,2027-02-03,"The economic, social, environmental and infrastructure sections generally use 2015, 2020 and 2025 as reference years when available.",4,February,Reference years,History,"“generally for three reference years ‐ 2015, 2020 and 2025 ‐ when available”",high,https://desapublications.un.org/publications/world-statistics-pocketbook-2025,Statistical reference periods,World Statistics Pocketbook 2025 | DESA Publications,desapublications.un.org,verified
FACT-2027-02-03-S05,3,2027-02-03,Abyssal plains cover 30 percent of the ocean floor.,5,February,Abyssal Plain Coverage,Geography,Abyssal plains cover 30 percent of the ocean floor.,high,https://education.nationalgeographic.org/resource/all-about-the-ocean/,Ocean floor,All About the Ocean,education.nationalgeographic.org,verified
FACT-2027-02-03-S06,3,2027-02-03,"Elk populations have shrunk, willow heights have increased, and beaver and songbird populations have recovered.",6,February,"Elk populations have shrunk, willow heights have increased, and beaver and songbird popula",Animals,"Elk populations have shrunk, willow heights have increased, and beaver and songbird populations have recovered.",high,https://education.nationalgeographic.org/resource/role-keystone-species-ecosystem/,Trophic cascades,Role of Keystone Species in an Ecosystem,education.nationalgeographic.org,verified
FACT-2027-02-03-S07,3,2027-02-03,"Without a keystone species, an ecosystem may become dramatically different or cease to exist.",7,February,Keystone species removal,Science,"Without its keystone species, the ecosystem would be dramatically different or cease to exist altogether.",high,https://education.nationalgeographic.org/resource/role-keystone-species-ecosystem/,Ecosystem dynamics,Role of Keystone Species in an Ecosystem,education.nationalgeographic.org,verified
FACT-2027-02-03-S08,3,2027-02-03,"Grasses, trees, shrubs, bushes, mosses, and algae are shown living in and around the Namib Desert.",8,February,Plants of the Namib Desert,Nature,Here are some plants shown living in and around the Namib Desert: grasses ... algae.,high,https://education.nationalgeographic.org/resource/desert-created-water/,Desert vegetation,A Desert Created by Water,education.nationalgeographic.org,verified
FACT-2027-02-03-S09,3,2027-02-03,"The child mortality rate in Taiwan was described as half a percent, or 1 in 200 children, at the time of the source.",9,February,Taiwan child mortality today,Human Body,“Today the child mortality rate has declined to half a percent (1 in 200 children).”,high,https://ourworldindata.org/economic-growth-since-1950,Child mortality,Economic growth means that population growth and rising prosperity can go together,ourworldindata.org,verified
FACT-2027-02-03-S10,3,2027-02-03,"When data for the stated reference years are unavailable, the publication uses the most recent previous data back to 2000.",10,February,Earlier reference data,History,"“or the most recent data previous to these years, back to 2000”",high,https://desapublications.un.org/publications/world-statistics-pocketbook-2025,Statistical reference periods,World Statistics Pocketbook 2025 | DESA Publications,desapublications.un.org,verified
FACT-2027-02-03-S11,3,2027-02-03,"The mid-ocean ridge stretches more than 64,000 kilometers around Earth.",11,February,Mid-Ocean Ridge Length,Geography,"The chain circles Earth, stretching more than 64,000 kilometers (40,000 miles).",high,https://education.nationalgeographic.org/resource/all-about-the-ocean/,Underwater mountain ranges,All About the Ocean,education.nationalgeographic.org,verified
FACT-2027-02-03-S12,3,2027-02-03,Elephants are keystone species in African savannas such as the Serengeti plains.,12,February,Elephants as keystone species,Animals,"In African savannas such as the Serengeti plains in Tanzania, elephants are a keystone species.",high,https://education.nationalgeographic.org/resource/role-keystone-species-ecosystem/,Herbivores,Role of Keystone Species in an Ecosystem,education.nationalgeographic.org,verified
FACT-2027-02-03-S13,3,2027-02-03,Economic growth is measured as an increase in gross domestic product per capita.,13,February,GDP per Capita,Money & Economics,“Economic growth is measured as an increase in the gross domestic product (GDP) per capita.”,high,https://ourworldindata.org/12-key-metrics,Economic growth,(1) Extreme Poverty,ourworldindata.org,verified
FACT-2027-02-03-S14,3,2027-02-03,"The average income of a person in the world increased from about $3,300 in 1950 to $15,200 in 2018.",14,February,Global income increase,Money & Economics,"“The income of the average person in the world has increased from just $3,300 in 1950 to $15,200 in 2018.”",high,https://ourworldindata.org/economic-growth-since-1950,Global income,Economic growth means that population growth and rising prosperity can go together,ourworldindata.org,verified
FACT-2027-02-03-S15,3,2027-02-03,The Benguela Current transports sandy sediment northward.,15,February,Benguela Current,Ocean & Marine,Tons of this sandy sediment are transported north by the powerful Benguela Current.,high,https://education.nationalgeographic.org/resource/desert-created-water/,Ocean currents,A Desert Created by Water,education.nationalgeographic.org,verified
FACT-2027-02-03-S16,3,2027-02-03,Tides and storms deposit sandy sediment along the Namib Desert coast.,16,February,Namib Coastal Deposits,Ocean & Marine,Tides and storms deposit it along the desert coast.,high,https://education.nationalgeographic.org/resource/desert-created-water/,Coastal processes,A Desert Created by Water,education.nationalgeographic.org,verified
FACT-2027-02-03-S17,3,2027-02-03,The city of Uruk arose toward the end of the fourth millennium B.C. in fertile plains bordered by the Tigris and Euphrates rivers.,17,February,Uruk’s location,Ancient Civilizations,"“the city of Uruk, which arose toward the end of the fourth millennium B.C. in the fertile plains bordered by the Tigris and Euphrates rivers”",high,https://www.metmuseum.org/essays/art-of-the-first-cities-in-the-third-millennium-b-c,Cities,Art of the First Cities in the Third Millennium B.C. - The Metropolitan Museum of Art,metmuseum.org,verified
FACT-2027-02-03-S18,3,2027-02-03,The moons in the solar system come in a variety of shapes and sizes.,18,February,Moon Diversity,Space,"Our solar system has hundreds of moons, and they come in a variety of shapes and sizes.",high,https://science.nasa.gov/solar-system/,Natural satellites,Solar System Exploration,science.nasa.gov,verified
FACT-2027-02-03-S19,3,2027-02-03,Much Mesopotamian art demonstrated devotion to the gods.,19,February,Mesopotamian religious art,Ancient Civilizations,“Much of this art demonstrated devotion to the gods”,high,https://www.metmuseum.org/essays/art-of-the-first-cities-in-the-third-millennium-b-c,Religion and art,Art of the First Cities in the Third Millennium B.C. - The Metropolitan Museum of Art,metmuseum.org,verified
FACT-2027-02-03-S20,3,2027-02-03,Some asteroids have moons.,20,February,Asteroid Moons,Space,even some asteroids have moons.,high,https://science.nasa.gov/solar-system/,Natural satellites,Solar System Exploration,science.nasa.gov,verified
FACT-2027-02-04-S01,4,2027-02-04,Keystone species have low functional redundancy.,1,February,Functional redundancy,Science,Keystone species have low functional redundancy.,high,https://education.nationalgeographic.org/resource/role-keystone-species-ecosystem/,Ecological roles,Role of Keystone Species in an Ecosystem,education.nationalgeographic.org,verified
FACT-2027-02-04-S02,4,2027-02-04,Animals and plants are identified as biosphere attributes in the Namib Desert.,2,February,Namib Desert Biosphere,Nature,"Biosphere: animals, plants.",high,https://education.nationalgeographic.org/resource/desert-created-water/,Ecosystems,A Desert Created by Water,education.nationalgeographic.org,verified
FACT-2027-02-04-S03,4,2027-02-04,The average life expectancy in the world was stated as 71 years.,3,February,Global life expectancy,Human Body,“The average life expectancy in the world today is 71 years.”,high,https://ourworldindata.org/economic-growth-since-1950,Life expectancy,Economic growth means that population growth and rising prosperity can go together,ourworldindata.org,verified
FACT-2027-02-04-S04,4,2027-02-04,The general information section uses 2025 as its reference year unless otherwise footnoted.,4,February,General information reference year,History,“For the general information ... sections the reference year is 2025 ... unless otherwise footnoted”,high,https://desapublications.un.org/publications/world-statistics-pocketbook-2025,Statistical reference periods,World Statistics Pocketbook 2025 | DESA Publications,desapublications.un.org,verified
FACT-2027-02-04-S05,4,2027-02-04,The Namib Desert is described as one of the driest and hottest places on Earth.,5,February,Namib Desert Climate,Geography,"The Namib Desert is one of the driest, hottest places on Earth.",high,https://education.nationalgeographic.org/resource/desert-created-water/,Climate,A Desert Created by Water,education.nationalgeographic.org,verified
FACT-2027-02-04-S06,4,2027-02-04,This feeding behavior keeps the savanna a grassland and not a forest or woodland.,6,February,This feeding behavior keeps the savanna a grassland and not a forest or woodland,Animals,This feeding behavior keeps the savanna a grassland and not a forest or woodland.,high,https://education.nationalgeographic.org/resource/role-keystone-species-ecosystem/,Herbivory,Role of Keystone Species in an Ecosystem,education.nationalgeographic.org,verified
FACT-2027-02-04-S07,4,2027-02-04,Plants and fungi can be keystone species.,7,February,Keystone species diversity,Science,"Any organism, from plants to fungi, may be a keystone species.",high,https://education.nationalgeographic.org/resource/role-keystone-species-ecosystem/,Keystone species,Role of Keystone Species in an Ecosystem,education.nationalgeographic.org,verified
FACT-2027-02-04-S08,4,2027-02-04,Plant and animal species in the Namib Desert have avoided or adapted to life without rain.,8,February,Desert-Adapted Species,Nature,Plant and animal species have avoided or adapted to life without rain in the Namib Desert.,high,https://education.nationalgeographic.org/resource/desert-created-water/,Adaptation,A Desert Created by Water,education.nationalgeographic.org,verified
FACT-2027-02-04-S09,4,2027-02-04,Period life expectancy at birth summarizes death rates across all age groups in one particular year.,9,February,Life expectancy definition,Human Body,"This is formally called the “period life expectancy at birth”, and is an indicator that summarizes death rates across all age groups in one particular year.",high,https://ourworldindata.org/global-health,Life expectancy,Explore the data on global health,ourworldindata.org,verified
FACT-2027-02-04-S10,4,2027-02-04,The 2025 issue updates the previous edition released in 2024.,10,February,Publication update,History,"“This issue is an update of the previous edition, released in 2024”",high,https://desapublications.un.org/publications/world-statistics-pocketbook-2025,Publication history,World Statistics Pocketbook 2025 | DESA Publications,desapublications.un.org,verified
FACT-2027-02-04-S11,4,2027-02-04,A desert is an area of land that receives no more than 25 centimeters of precipitation a year.,11,February,Desert Definition,Geography,area of land that receives no more than 25 centimeters (10 inches) of precipitation a year.,high,https://education.nationalgeographic.org/resource/desert-created-water/,Landforms,A Desert Created by Water,education.nationalgeographic.org,verified
FACT-2027-02-04-S12,4,2027-02-04,Green-backed firecrowns pollinate 20% of local plant species.,12,February,Green-backed firecrowns pollinate 20% of local plant species,Animals,Green-backed firecrowns pollinate 20% of local plant species.,high,https://education.nationalgeographic.org/resource/role-keystone-species-ecosystem/,Pollination,Role of Keystone Species in an Ecosystem,education.nationalgeographic.org,verified
FACT-2027-02-04-S13,4,2027-02-04,The average person in the world is 4.4-times richer than in 1950.,13,February,The average person in the world is 4.4-times richer than in 1950,Money & Economics,“The average person in the world is 4.4-times richer than in 1950.”,high,https://ourworldindata.org/economic-growth-since-1950,Economic growth,Economic growth means that population growth and rising prosperity can go together,ourworldindata.org,verified
FACT-2027-02-04-S14,4,2027-02-04,GDP measures the total production of an economy as the monetary value of goods and services produced during a specific period.,14,February,GDP definition,Money & Economics,“GDP – Gross Domestic Product – measures the total production of an economy as the monetary value of all goods and services produced during a specific period.”,high,https://ourworldindata.org/economic-growth-since-1950,Gross domestic product,Economic growth means that population growth and rising prosperity can go together,ourworldindata.org,verified
FACT-2027-02-04-S15,4,2027-02-04,Purple sea stars are major predators of mussels and barnacles on Tatoosh Island.,15,February,Purple sea stars,Ocean & Marine,"Pisaster ochraceus, commonly known as purple sea stars, are a major predator of mussels and barnacles on Tatoosh Island.",high,https://education.nationalgeographic.org/resource/role-keystone-species-ecosystem/,Marine predators,Role of Keystone Species in an Ecosystem,education.nationalgeographic.org,verified
FACT-2027-02-04-S16,4,2027-02-04,Removing Pisaster ochraceus from a tidal plain on Tatoosh Island caused mussels to take over the area.,16,February,Sea star removal,Ocean & Marine,"With the sea stars gone, mussels took over the area and crowded out other species.",high,https://education.nationalgeographic.org/resource/role-keystone-species-ecosystem/,Tidal ecosystems,Role of Keystone Species in an Ecosystem,education.nationalgeographic.org,verified
FACT-2027-02-04-S17,4,2027-02-04,Much Mesopotamian art celebrated the power of kings.,17,February,Mesopotamian royal art,Ancient Civilizations,“and celebrated the power of kings.”,high,https://www.metmuseum.org/essays/art-of-the-first-cities-in-the-third-millennium-b-c,Royal representation,Art of the First Cities in the Third Millennium B.C. - The Metropolitan Museum of Art,metmuseum.org,verified
FACT-2027-02-04-S18,4,2027-02-04,VERITAS and DAVINCI will be the first NASA spacecraft to explore Venus since the 1990s.,18,February,Upcoming Venus Missions,Space,VERITAS and DAVINCI will be the first NASA spacecraft to explore Venus since the 1990s.,high,https://science.nasa.gov/solar-system/,Planetary missions,Solar System Exploration,science.nasa.gov,verified
FACT-2027-02-04-S19,4,2027-02-04,The growth of cities and powerful ruling families created demand for luxury items made largely from materials obtained abroad.,19,February,Luxury goods and foreign materials,Ancient Civilizations,“The growth of cities and powerful ruling families led to a demand for luxury items. These were fashioned from materials obtained largely from abroad”,high,https://www.metmuseum.org/essays/art-of-the-first-cities-in-the-third-millennium-b-c,Trade and luxury goods,Art of the First Cities in the Third Millennium B.C. - The Metropolitan Museum of Art,metmuseum.org,verified
FACT-2027-02-04-S20,4,2027-02-04,Moons are also called planetary satellites.,20,February,Moons as planetary satellites,Space,“Moons – also called planetary satellites”,high,https://science.nasa.gov/solar-system/moons/facts/,Terminology,Moons: Facts,science.nasa.gov,verified
FACT-2027-02-05-S01,5,2027-02-05,Keystone mutualists are two or more species that engage in mutually beneficial interactions.,1,February,Keystone mutualists,Science,Keystone mutualists are two or more species that engage in mutually beneficial interactions.,high,https://education.nationalgeographic.org/resource/role-keystone-species-ecosystem/,Mutualism,Role of Keystone Species in an Ecosystem,education.nationalgeographic.org,verified
FACT-2027-02-05-S02,5,2027-02-05,Kudzu regularly outcompetes native species for space and nutrients.,2,February,Kudzu regularly outcompetes native species for space and nutrients,Nature,Kudzu regularly outcompetes native species for space and nutrients.,high,https://education.nationalgeographic.org/resource/role-keystone-species-ecosystem/,Invasive species,Role of Keystone Species in an Ecosystem,education.nationalgeographic.org,verified
