ID,Day,Date,Fact,Slot,Month,Title,Category,Evidence,Confidence,Source URL,Subcategory,Source title,Source domain,Verification status
FACT-2027-06-01-S11,1,2027-06-01,"Mount Everest rises 8,848.86 meters above sea level.",11,June,Highest mountain above sea level,Geography,"Guinness lists Everest's summit at 8,848.86 m.",high,https://www.guinnessworldrecords.com/world-records/highest-mountain,Mountains,Highest mountain,www.guinnessworldrecords.com,verified
FACT-2027-06-01-S12,1,2027-06-01,Earth is the third planet from the Sun.,12,June,Earth position,Geography,NASA identifies Earth as the third planet from the Sun.,high,https://science.nasa.gov/earth/facts/,Earth,Facts About Earth,science.nasa.gov,verified
FACT-2027-06-01-S13,1,2027-06-01,"The Continental Congress adopted the Declaration of Independence on July 4, 1776.",13,June,Declaration of Independence,History,"July 4, 1776: The Continental Congress adopts the Declaration of Independence.",medium,https://www.loc.gov/classroom-materials/american-revolution/,United States,The American Revolution | Classroom Materials at the Library of Congress,www.loc.gov,verified
FACT-2027-06-01-S14,1,2027-06-01,"The Articles of Confederation was the first constitution of the United States, adopted in 1777 and ratified in 1781.",14,June,First Constitution,History,"The Continental Congress adopted the Articles of Confederation, the first constitution of the United States, on November 15, 1777, but the states did not ratify them until March 1, 1781.",medium,https://loc.gov/exhibits/creating-the-united-states/road-to-the-constitution.html,United States,Road to the Constitution - Creating the United States | Exhibitions - Library of Congress,loc.gov,verified
FACT-2027-06-01-S15,1,2027-06-01,"The second is internationally defined by the radiation corresponding to the transition between two energy levels of the ground state of the Cesium-133 atom, specifically 9,192,631,770 cycles.",15,June,Defining the Second,Technology,"NIST states: 'Since 1967, the International System of Units (SI) has defined the second as the period equal to 9,192,631,770 cycles of the radiation... of the Cesium-133 atom.'",medium,https://www.nist.gov/pml/time-and-frequency-division/timekeeping-and-clocks-faqs,Timekeeping,Timekeeping and clocks FAQs | NIST,www.nist.gov,verified
FACT-2027-06-01-S16,1,2027-06-01,EOL launched a new platform in November 2018 with advanced capabilities for managing trait terms.,16,June,EOL launched a new platform in November 2018,Technology,The text states that the new EOL platform launched in November 2018 and features advanced trait-term management capabilities.,high,https://naturalhistory.si.edu/research/eol,Data Management,Encyclopedia of Life | Smithsonian National Museum of Natural History,naturalhistory.si.edu,verified
FACT-2027-06-01-S17,1,2027-06-01,The “mystery” of kraken sightings has a well-supported biological candidate: rarely seen giant squid.,17,June,The “mystery” of kraken sightings has a well-supported biological candidate: rarely seen g,Mystery & Unexplained,Source page identified in the cited institutional reference.,medium,https://www.nhm.ac.uk/discover/sea-monsters-inspiration-serpents-mermaids-the-kraken.html,Mystery / Unexplained With Evidence,NHM,www.nhm.ac.uk,verified
FACT-2027-06-01-S18,1,2027-06-01,"Ancient Greeks worshipped many gods, each associated with distinct personalities and domains.",18,June,"Ancient Greeks worshipped many gods, each associated with distinct personalities and domai",Mythology & Legends,Source page identified in the cited institutional reference.,medium,https://www.metmuseum.org/essays/greek-gods-and-religious-practices,Mythology & Legends,Met,www.metmuseum.org,verified
FACT-2027-06-01-S19,1,2027-06-01,Giant squid remains washing ashore may have helped generate sea-monster stories.,19,June,Giant squid remains washing ashore may have helped generate sea-monster stories,Mystery & Unexplained,Source page identified in the cited institutional reference.,medium,https://www.nhm.ac.uk/discover/sea-monsters-inspiration-serpents-mermaids-the-kraken.html,Mystery / Unexplained With Evidence,NHM,www.nhm.ac.uk,verified
FACT-2027-06-01-S20,1,2027-06-01,Zeus was associated with the sky and the oak; Poseidon with the sea; Hades with the Underworld.,20,June,Zeus was associated with the sky and the oak; Poseidon with the sea; Hades with the Underw,Mythology & Legends,Source page identified in the cited institutional reference.,medium,https://www.metmuseum.org/essays/greek-gods-and-religious-practices,Mythology & Legends,Met,www.metmuseum.org,verified
FACT-2027-06-02-S01,2,2027-06-02,A blue whale's heart typically weighs about 180 kilograms.,1,June,Blue whale heart,Animals,Britannica reports a typical heart mass of about 180 kg.,high,https://www.britannica.com/animal/blue-whale,Marine mammals,Blue whale,www.britannica.com,verified
FACT-2027-06-02-S02,2,2027-06-02,"Tuberculosis is one of the world's leading causes of death from a single infectious agent, causing an estimated 1.23 million deaths in 2024.",2,June,Tuberculosis Burden,Human Body,"A total of 1.23 million people died from tuberculosis (TB) in 2024 (including 150 000 among people with HIV). Globally, TB is the world’s leading cause of death from a single infectious agent.",medium,https://www.who.int/news-room/fact-sheets/detail/tuberculosis,Diseases,Tuberculosis | WHO,www.who.int,verified
FACT-2027-06-02-S03,2,2027-06-02,More than 68% of Earth's freshwater is stored in ice and glaciers.,3,June,Freshwater in glaciers,Nature,"USGS gives ice caps, glaciers and permanent snow as 68.7% of freshwater.",high,https://www.usgs.gov/water-science-school/science/how-much-water-there-earth,Freshwater,How Much Water is There on Earth?,www.usgs.gov,verified
FACT-2027-06-02-S04,2,2027-06-02,Blue whales inhabit every ocean except the Arctic.,4,June,Blue whale habitat,Animals,Britannica states blue whales live in all oceans other than the Arctic.,high,https://www.britannica.com/science/What-Is-the-Largest-Animal-on-Earth,Marine mammals,What Is the Largest Animal on Earth?,www.britannica.com,verified
FACT-2027-06-02-S05,2,2027-06-02,The number of people living with diabetes increased from 200 million in 1990 to 830 million in 2022.,5,June,Diabetes Prevalence,Human Body,The number of people living with diabetes rose from 200 million in 1990 to 830 million in 2022.,medium,https://www.who.int/en/news-room/fact-sheets/detail/diabetes/,Diseases,Diabetes | WHO,www.who.int,verified
FACT-2027-06-02-S06,2,2027-06-02,About 30% of Earth's freshwater is groundwater.,6,June,Freshwater underground,Nature,USGS gives groundwater as 30.1% of freshwater.,high,https://www.usgs.gov/water-science-school/science/how-much-water-there-earth,Freshwater,How Much Water is There on Earth?,www.usgs.gov,verified
FACT-2027-06-02-S07,2,2027-06-02,The Kuroshio Current can travel 40–121 km per day.,7,June,Kuroshio current speed,Ocean & Marine,USGS gives the Kuroshio's travel rate as 25–75 miles (40–121 km) daily.,high,https://www.usgs.gov/water-science-school/science/oceans-and-seas-and-water-cycle,Ocean currents,Oceans and Seas and the Water Cycle,www.usgs.gov,verified
FACT-2027-06-02-S08,2,2027-06-02,"The Kuroshio Current extends to roughly 1,000 meters deep.",8,June,Kuroshio current depth,Ocean & Marine,"USGS states the Kuroshio extends some 1,000 meters deep.",high,https://www.usgs.gov/water-science-school/science/oceans-and-seas-and-water-cycle,Ocean currents,Oceans and Seas and the Water Cycle,www.usgs.gov,verified
FACT-2027-06-02-S09,2,2027-06-02,"As rhyolite magma crystallizes, forming minerals mostly quartz and feldspar, water and other volatile components become concentrated until they are released into surrounding rocks.",9,June,Rhyolite crystallization releases volatile components,Science,"The text says the forming minerals do not incorporate water, carbon dioxide, chlorine, or sulfur, causing these components to concentrate until they are released.",high,https://www.usgs.gov/observatories/yvo/news/water-released-crystallizing-magma-can-trigger-earthquakes-yellowstone,Volcanology,Water Released from Crystallizing Magma can Trigger Earthquakes in Yellowstone | U.S. Geological Survey,www.usgs.gov,verified
FACT-2027-06-02-S10,2,2027-06-02,"When water moves from hot, ductile rock into cooler, brittle rock, fluid pressure in the brittle zone may suddenly increase and trigger an earthquake.",10,June,Ductile-to-brittle rock transitions can increase fluid pressure,Science,"The text describes the transition from ductile to brittle rock and states that pressure may suddenly increase in the brittle zone, potentially triggering an earthquake.",high,https://www.usgs.gov/observatories/yvo/news/water-released-crystallizing-magma-can-trigger-earthquakes-yellowstone,Geology,Water Released from Crystallizing Magma can Trigger Earthquakes in Yellowstone | U.S. Geological Survey,www.usgs.gov,verified
FACT-2027-06-02-S11,2,2027-06-02,Earth is the fifth-largest planet in the Solar System.,11,June,Earth planetary size rank,Geography,NASA identifies Earth as fifth largest.,high,https://science.nasa.gov/earth/facts/,Earth,Facts About Earth,science.nasa.gov,verified
FACT-2027-06-02-S12,2,2027-06-02,"Earth's equatorial diameter is about 12,756 kilometers.",12,June,Earth equatorial diameter,Geography,"NASA gives 7,926 miles (12,756 km).",high,https://science.nasa.gov/earth/facts/,Earth,Facts About Earth,science.nasa.gov,verified
FACT-2027-06-02-S13,2,2027-06-02,"The first ten amendments to the U.S. Constitution, known as the Bill of Rights, were ratified on December 15, 1791.",13,June,Bill of Rights,History,"December 15, 1791: The first ten amendments to the Constitution, known as the Bill of Rights, are ratified.",medium,https://www.loc.gov/classroom-materials/american-revolution/,United States,The American Revolution | Classroom Materials at the Library of Congress,www.loc.gov,verified
FACT-2027-06-02-S14,2,2027-06-02,"New Hampshire became the ninth state to ratify the U.S. Constitution on June 21, 1788, making its adoption official.",14,June,U.S. Constitution Ratification,History,"June 21, 1788: New Hampshire becomes the ninth state to ratify the new Constitution, making its adoption official.",medium,https://www.loc.gov/classroom-materials/american-revolution/,United States,The American Revolution | Classroom Materials at the Library of Congress,www.loc.gov,verified
FACT-2027-06-02-S15,2,2027-06-02,The EOL terms graph allows users to combine search terms.,15,June,EOL’s terms graph supports combined searches,Technology,The text explicitly says that the EOL terms graph allows users to combine search terms.,high,https://naturalhistory.si.edu/research/eol,Search Systems,Encyclopedia of Life | Smithsonian National Museum of Natural History,naturalhistory.si.edu,verified
FACT-2027-06-02-S16,2,2027-06-02,All data hosted by EOL is freely available for reuse by anyone.,16,June,EOL data is freely reusable,Technology,The text explicitly states that all EOL-hosted data is freely available for re-use by anyone.,high,https://naturalhistory.si.edu/research/eol,Open Data,Encyclopedia of Life | Smithsonian National Museum of Natural History,naturalhistory.si.edu,verified
FACT-2027-06-02-S17,2,2027-06-02,The coelacanth was known from fossils until a living specimen was found off South Africa in 1938.,17,June,The coelacanth was known from fossils until a living specimen was found off South Africa i,Mystery & Unexplained,Source page identified in the cited institutional reference.,medium,https://www.nhm.ac.uk/discover/news/2022/february/stephen-fry-explores-how-nature-and-myth-shape-our-view-of-life-on-earth.html,Mystery / Unexplained With Evidence,NHM,www.nhm.ac.uk,verified
FACT-2027-06-02-S18,2,2027-06-02,"Athena was associated with Athens, weaving and carpentry; the owl and olive were sacred to her.",18,June,"Athena was associated with Athens, weaving and carpentry; the owl and olive were sacred to",Mythology & Legends,Source page identified in the cited institutional reference.,medium,https://www.metmuseum.org/essays/greek-gods-and-religious-practices,Mythology & Legends,Met,www.metmuseum.org,verified
FACT-2027-06-02-S19,2,2027-06-02,"Mesopotamia’s early societies developed writing, legal systems and monumental architecture.",19,June,"Mesopotamia’s early societies developed writing, legal systems and monumental architecture",Ancient Civilizations,Source page identified in the cited institutional reference.,medium,https://www.britannica.com/place/Mesopotamia-historical-region-Asia,Ancient Civilizations And Food,Britannica,www.britannica.com,verified
FACT-2027-06-02-S20,2,2027-06-02,"“Snakestones” are fossil ammonites, extinct marine mollusks related to squid and octopuses.",20,June,"“Snakestones” are fossil ammonites, extinct marine mollusks related to squid and octopuses",Mystery & Unexplained,Source page identified in the cited institutional reference.,medium,https://www.nhm.ac.uk/discover/snakestones-ammonites-myth-magic-science.html,Mystery / Unexplained With Evidence,NHM,www.nhm.ac.uk,verified
FACT-2027-06-03-S01,3,2027-06-03,The whale shark is the largest fish in the sea.,1,June,Largest fish,Animals,National Geographic calls whale sharks the largest fish and reports lengths of 40 feet or more.,high,https://www.nationalgeographic.com/animals/fish/facts/whale-shark,Marine fish,Whale Shark,www.nationalgeographic.com,verified
FACT-2027-06-03-S02,3,2027-06-03,More than 95% of people living with diabetes have type 2 diabetes.,2,June,Type 2 Diabetes Prevalence,Human Body,More than 95% of people with diabetes have type 2 diabetes.,medium,https://www.who.int/en/news-room/fact-sheets/detail/diabetes/,Diseases,Diabetes | WHO,www.who.int,verified
FACT-2027-06-03-S03,3,2027-06-03,"About 12,900 km³ of water is in Earth's atmosphere at one time.",3,June,Water in atmosphere,Nature,"USGS estimates atmospheric water at 12,900 km³.",high,https://www.usgs.gov/water-science-school/science/how-much-water-there-earth,Water cycle,How Much Water is There on Earth?,www.usgs.gov,verified
FACT-2027-06-03-S04,3,2027-06-03,Whale sharks filter-feed primarily on plankton and small fish.,4,June,Whale shark feeding,Animals,National Geographic describes their wide-mouth plankton filter feeding.,high,https://www.nationalgeographic.com/animals/fish/facts/whale-shark,Marine fish,Whale Shark,www.nationalgeographic.com,verified
FACT-2027-06-03-S05,3,2027-06-03,More than 7.1 million deaths due to COVID-19 have been reported worldwide since December 2019.,5,June,COVID-19 Deaths,Human Body,Nearly 780 million cases and more than 7.1 million deaths due to COVID-19 have been reported worldwide since December 2019.,medium,https://www.who.int/news-room/fact-sheets/detail/coronavirus-disease-%28Covid-19%29,Diseases,Coronavirus disease (COVID-19) | WHO,www.who.int,verified
FACT-2027-06-03-S06,3,2027-06-03,"Rivers hold about 2,120 km³ of water globally.",6,June,Water in rivers,Nature,"USGS table lists rivers at 2,120 km³.",high,https://www.usgs.gov/water-science-school/science/how-much-water-there-earth,Water cycle,How Much Water is There on Earth?,www.usgs.gov,verified
FACT-2027-06-03-S07,3,2027-06-03,The Gulf Stream moves about 100 times as much water as all Earth's rivers.,7,June,Gulf Stream flow comparison,Ocean & Marine,USGS makes this direct comparison.,high,https://www.usgs.gov/water-science-school/science/oceans-and-seas-and-water-cycle,Ocean currents,Oceans and Seas and the Water Cycle,www.usgs.gov,verified
FACT-2027-06-03-S08,3,2027-06-03,"The deepest observed Challenger Deep seafloor is 10,935 m below mean sea level, with ±6 m uncertainty.",8,June,Challenger Deep depth,Ocean & Marine,"NOAA repository paper reports 10,935 m ±6 m at 95% confidence.",high,https://repository.library.noaa.gov/view/noaa/33477/noaa_33477_DS1.pdf,Deep ocean,Revised depth of the Challenger Deep from submersible transects,repository.library.noaa.gov,verified
FACT-2027-06-03-S09,3,2027-06-03,"After an earthquake, the slipped fault can become a permeable pathway for water-rich fluids, potentially triggering additional earthquakes nearby.",9,June,Fault rupture can create pathways for additional earthquakes,Science,The text states that the fault from the first earthquake becomes a permeable pathway for water-rich fluids and may cause other nearby earthquakes.,high,https://www.usgs.gov/observatories/yvo/news/water-released-crystallizing-magma-can-trigger-earthquakes-yellowstone,Earthquake Swarms,Water Released from Crystallizing Magma can Trigger Earthquakes in Yellowstone | U.S. Geological Survey,www.usgs.gov,verified
FACT-2027-06-03-S10,3,2027-06-03,The June 2022 Yellowstone floods probably did not trigger earthquakes because the water was distributed across space and present for a brief time.,10,June,The 2022 Yellowstone floods probably did not trigger earthquakes,Science,The text answers that the floods probably did not trigger earthquakes and contrasts their distribution and brief duration with a large reservoir collecting deep water over months or years.,high,https://www.usgs.gov/observatories/yvo/news/water-released-crystallizing-magma-can-trigger-earthquakes-yellowstone,Hydrology,Water Released from Crystallizing Magma can Trigger Earthquakes in Yellowstone | U.S. Geological Survey,www.usgs.gov,verified
FACT-2027-06-03-S11,3,2027-06-03,Earth's global ocean covers about 71% of the planet's surface.,11,June,Global ocean area,Geography,NASA states the global ocean covers about 71%.,high,https://science.nasa.gov/earth/facts/,Earth,Facts About Earth,science.nasa.gov,verified
FACT-2027-06-03-S12,3,2027-06-03,"Mauna Kea is taller from base to summit than Everest, although most of Mauna Kea is underwater.",12,June,Tallest mountain from base,Geography,NASA explicitly makes this comparison.,high,https://science.nasa.gov/earth/facts/,Mountains,Facts About Earth,science.nasa.gov,verified
FACT-2027-06-03-S13,3,2027-06-03,"George Washington was commissioned as commander-in-chief of the Continental Army on June 19, 1775.",13,June,George Washington Commission,History,"June 19, 1775: George Washington is commissioned commander in chief of the Continental Army.",medium,https://www.loc.gov/classroom-materials/american-revolution/,United States,The American Revolution | Classroom Materials at the Library of Congress,www.loc.gov,verified
FACT-2027-06-03-S14,3,2027-06-03,"Mesopotamia means “land between rivers,” referring to the Tigris and Euphrates.",14,June,"Mesopotamia means “land between rivers,” referring to the Tigris and Euphrates",History,Source page identified in the cited institutional reference.,medium,https://www.britannica.com/place/Mesopotamia-historical-region-Asia,History,Britannica,www.britannica.com,verified
FACT-2027-06-03-S15,3,2027-06-03,One of Birdseye’s quick-freezing techniques held packaged food between two metal belts chilled to between -40°F and -45°F.,15,June,One method used chilled metal belts,Technology,The text describes a package held between two metal belts chilled to -40°F to -45°F.,high,https://www.loc.gov/everyday-mysteries/categories/technology/item/who-invented-frozen-food/,Food processing equipment,Who invented frozen food?  | Library of Congress,www.loc.gov,verified
FACT-2027-06-03-S16,3,2027-06-03,Birdseye’s second quick-freezing technique held packaged food under pressure between hollow metal plates chilled to -25°F by ammonia evaporation.,16,June,Another method used hollow metal plates,Technology,"The text explicitly describes the packaged food, pressure, hollow metal plates, -25°F temperature, and ammonia evaporation.",high,https://www.loc.gov/everyday-mysteries/categories/technology/item/who-invented-frozen-food/,Food processing equipment,Who invented frozen food?  | Library of Congress,www.loc.gov,verified
FACT-2027-06-03-S17,3,2027-06-03,"Apollo was associated with music and prophecy, and Delphi was his major sanctuary.",17,June,"Apollo was associated with music and prophecy, and Delphi was his major sanctuary",Mythology & Legends,Source page identified in the cited institutional reference.,medium,https://www.metmuseum.org/essays/greek-gods-and-religious-practices,Mythology & Legends,Met,www.metmuseum.org,verified
FACT-2027-06-03-S18,3,2027-06-03,"The ancient Greeks shared language, religion and cultural traits but spoke multiple dialects.",18,June,"The ancient Greeks shared language, religion and cultural traits but spoke multiple dialec",Ancient Civilizations,Source page identified in the cited institutional reference.,medium,https://www.britannica.com/place/ancient-Greece,Ancient Civilizations And Food,Britannica,www.britannica.com,verified
FACT-2027-06-03-S19,3,2027-06-03,Ammonites lived in Mesozoic seas from about 201 to 66 million years ago.,19,June,Ammonites lived in Mesozoic seas from about 201 to 66 million years ago,Mystery & Unexplained,Source page identified in the cited institutional reference.,medium,https://www.nhm.ac.uk/discover/snakestones-ammonites-myth-magic-science.html,Mystery / Unexplained With Evidence,NHM,www.nhm.ac.uk,verified
FACT-2027-06-03-S20,3,2027-06-03,Ancient Greek tradition placed the gods’ home on Mount Olympus.,20,June,Ancient Greek tradition placed the gods’ home on Mount Olympus,Mythology & Legends,Source page identified in the cited institutional reference.,medium,https://www.metmuseum.org/essays/greek-gods-and-religious-practices,Mythology & Legends,Met,www.metmuseum.org,verified
FACT-2027-06-04-S01,4,2027-06-04,The giant oceanic manta ray can have a wingspan up to 29 feet.,1,June,Manta ray size,Animals,National Geographic gives a maximum wingspan of 29 feet.,high,https://www.nationalgeographic.com/animals/fish/facts/manta-ray,Marine fish,Manta Ray,www.nationalgeographic.com,verified
FACT-2027-06-04-S02,4,2027-06-04,"Approximately 6% of people who get COVID-19 develop 'long COVID' (post COVID-19 condition), characterized by long-term symptoms like fatigue, memory issues, or breathing difficulties.",2,June,Post COVID-19 Condition,Human Body,"About 6% develop post COVID-19 condition (PCC, or long COVID), however, which can cause lasting symptoms such as memory issues, fatigue or breathing difficulties.",medium,https://www.who.int/news-room/fact-sheets/detail/coronavirus-disease-%28Covid-19%29,Diseases,Coronavirus disease (COVID-19) | WHO,www.who.int,verified
FACT-2027-06-04-S03,4,2027-06-04,"Living organisms contain an estimated 1,120 km³ of water.",3,June,Biological water,Nature,"USGS table lists biological water at 1,120 km³.",high,https://www.usgs.gov/water-science-school/science/how-much-water-there-earth,Water cycle,How Much Water is There on Earth?,www.usgs.gov,verified
FACT-2027-06-04-S04,4,2027-06-04,Manta rays are the world's largest rays.,4,June,Manta ray taxonomy,Animals,National Geographic identifies manta rays as the largest ray species.,high,https://www.nationalgeographic.com/animals/fish/facts/manta-ray,Marine fish,Manta Ray,www.nationalgeographic.com,verified
FACT-2027-06-04-S05,4,2027-06-04,The source uses repeated tennis-ball squeezing as an activity for investigating what happens to hand muscles.,5,June,Repeated hand squeezing can be used to study muscles,Human Body,The lesson instructs students to squeeze a tennis ball in three rounds and answer what is happening to the muscles in their hand.,high,https://ssec.si.edu/structure-and-function,Muscular System,STCMS™: Structure and Function | Smithsonian Science Education Center,ssec.si.edu,verified
FACT-2027-06-04-S06,4,2027-06-04,"Near Earth's surface, nitrogen makes up about 78% of the atmosphere.",6,June,Atmospheric nitrogen,Nature,NASA gives atmospheric composition as 78% nitrogen.,high,https://science.nasa.gov/earth/facts/,Atmosphere,Facts About Earth,science.nasa.gov,verified
FACT-2027-06-04-S07,4,2027-06-04,"Challenger Deep is about 7,000 feet deeper than Mount Everest is tall.",7,June,Mariana Trench comparison,Ocean & Marine,NOAA Fisheries gives this comparison.,high,https://www.fisheries.noaa.gov/pacific-islands/habitat-conservation/mariana-trench-marine-national-monument,Marine protected areas,Mariana Trench Marine National Monument,www.fisheries.noaa.gov,verified
FACT-2027-06-04-S08,4,2027-06-04,Earth's global ocean has an average depth of about 3.6 kilometers.,8,June,Average ocean depth,Ocean & Marine,NASA gives an average depth of about 2.3 miles (3.6 km).,high,https://science.nasa.gov/earth/facts/,Ocean depth,Facts About Earth,science.nasa.gov,verified
FACT-2027-06-04-S09,4,2027-06-04,Living things on Earth are diverse and well adapted to their environment.,9,June,Living things are adapted to their environments,Science,The source states that life on Earth is diverse and well adapted to its environment.,high,https://ssec.si.edu/structure-and-function,Life Science,STCMS™: Structure and Function | Smithsonian Science Education Center,ssec.si.edu,verified
FACT-2027-06-04-S10,4,2027-06-04,"Some living things are composed of a single cell, while others are composed of many cells.",10,June,Living things can consist of one or many cells,Science,The source asks why some living things are composed of a single cell while others are made of many.,high,https://ssec.si.edu/structure-and-function,Cell Biology,STCMS™: Structure and Function | Smithsonian Science Education Center,ssec.si.edu,verified
FACT-2027-06-04-S11,4,2027-06-04,"The modern term 'geography' is derived from the Greek words 'geo' and 'graphein', which combine to mean 'earth writing' or 'earth description'.",11,June,Definition of Geography,Geography,"Its separate identity was first formulated and named some 2,000 years ago by the Greeks, whose geo and graphein were combined to mean “earth writing” or “earth description.”",medium,https://www.britannica.com/science/geography,General,"Geography | Definition, Types, History, & Facts | Britannica",www.britannica.com,verified
FACT-2027-06-04-S12,4,2027-06-04,Earth is the only known planet with abundant surface liquid water.,12,June,Earth is the only known planet with abundant surface liquid water,Geography,Source page identified in the cited institutional reference.,medium,https://science.nasa.gov/earth/facts/,Geography,NASA,science.nasa.gov,verified
FACT-2027-06-04-S13,4,2027-06-04,"The Indus civilization was one of the three earliest urban civilizations, alongside Mesopotamia and Egypt.",13,June,"The Indus civilization was one of the three earliest urban civilizations, alongside Mesopo",History,Source page identified in the cited institutional reference.,medium,https://www.britannica.com/topic/Indus-civilization,History,Britannica,www.britannica.com,verified
FACT-2027-06-04-S14,4,2027-06-04,Harappa and Mohenjo-daro were major Indus-civilization cities in present-day Pakistan.,14,June,Harappa and Mohenjo-daro were major Indus-civilization cities in present-day Pakistan,History,Source page identified in the cited institutional reference.,medium,https://www.britannica.com/topic/Indus-civilization,History,Britannica,www.britannica.com,verified
FACT-2027-06-04-S15,4,2027-06-04,The game called squash was formerly called “Rackets” and was played with a soft rubber ball that collapsed when hit hard.,15,June,Why the game is called squash,Technology,The text directly explains the former name and the ball’s construction and behavior.,high,https://www.loc.gov/item/how-did-squash-get-its-name/,Sports Equipment,Everyday Mysteries,www.loc.gov,verified
FACT-2027-06-04-S16,4,2027-06-04,Modern fortune-cookie machines use vacuums to place fortunes and metal fingers to fold the cookies before cooling and packaging them.,16,June,Modern machines insert fortunes using vacuums and fold cookies with metal fingers,Technology,The source describes vacuums sucking fortunes into place and metal fingers folding and shaping the cookies.,high,https://www.loc.gov/item/how-do-fortunes-get-inside-fortune-cookies/,Industrial Production,Everyday Mysteries,www.loc.gov,verified
FACT-2027-06-04-S17,4,2027-06-04,Athens and Sparta were influential Greek city-states but neither controlled the whole Greek-speaking world.,17,June,Athens and Sparta were influential Greek city-states but neither controlled the whole Gree,Ancient Civilizations,Source page identified in the cited institutional reference.,medium,https://www.britannica.com/place/ancient-Greece,Ancient Civilizations And Food,Britannica,www.britannica.com,verified
FACT-2027-06-04-S18,4,2027-06-04,"Ammonites went extinct at the same time as dinosaurs, about 66 million years ago.",18,June,"Ammonites went extinct at the same time as dinosaurs, about 66 million years ago",Mystery & Unexplained,Source page identified in the cited institutional reference.,medium,https://www.nhm.ac.uk/discover/snakestones-ammonites-myth-magic-science.html,Mystery / Unexplained With Evidence,NHM,www.nhm.ac.uk,verified
