ID,Day,Date,Fact,Slot,Month,Title,Category,Evidence,Confidence,Source URL,Subcategory,Source title,Source domain,Verification status
FACT-2027-01-01-S13,1,2027-01-01,Neptune's magnetic field is about 27 times stronger than Earth's magnetic field.,13,January,Neptune's Magnetic Field,Space,The magnetosphere section directly compares Neptune's magnetic-field strength with Earth's.,high,https://science.nasa.gov/neptune/neptune-facts/,Magnetosphere,Neptune: Facts - NASA Science,science.nasa.gov,verified
FACT-2027-01-01-S14,1,2027-01-01,Hurricane Gustav was one of a series of hurricanes to strike the United States in 2008.,14,January,Hurricane Gustav’s U.S. impact,History,The source explicitly describes Gustav as one of a series of hurricanes that struck the United States in 2008.,high,https://oceanservice.noaa.gov/facts/ocean_weather.html,Weather events,What role does the ocean play in the weather?,oceanservice.noaa.gov,verified
FACT-2027-01-01-S15,1,2027-01-01,Groundwater often looks clear because the ground naturally filters particulate matter.,15,January,Groundwater clarity,Science,USGS states that groundwater normally looks clear and clean because the ground filters particulate matter.,high,https://www.usgs.gov/water-science-school/science/groundwater-what-groundwater,Water quality,Groundwater: What is Groundwater? | U.S. Geological Survey,www.usgs.gov,verified
FACT-2027-01-01-S16,1,2027-01-01,The late Shang dynasty is dated in the source to approximately 1300–1050 BCE.,16,January,Late Shang dynasty dates,Ancient Civilizations,The source gives the late Shang dynasty dates as ca. 1300–1050 BCE.,high,https://asia-archive.si.edu/exhibition/ancient-chinese-jades-and-bronzes/,Shang Dynasty,Ancient Chinese Jades and Bronzes - Smithsonian's National Museum of Asian Art,asia-archive.si.edu,verified
FACT-2027-01-01-S17,1,2027-01-01,Ancient Egyptians often buried the dead with materials believed to be needed in the next world.,17,January,Afterlife Materials,Ancient Civilizations,The source says bodies were entombed with materials needed for life in the next world.,high,https://naturalhistory.si.edu/exhibits/eternal-life-ancient-egypt,Afterlife beliefs,Eternal Life in Ancient Egypt | Smithsonian National Museum of Natural History,naturalhistory.si.edu,verified
FACT-2027-01-01-S18,1,2027-01-01,Atmospheric pressure at Venus's surface is about 93 times Earth's sea-level pressure.,18,January,Venus's Surface Pressure,Space,The source gives Venus's surface pressure as about 93 times that at sea level on Earth.,high,https://science.nasa.gov/venus/venus-facts/,Planetary atmosphere,Venus: Facts - NASA Science,science.nasa.gov,verified
FACT-2027-01-01-S19,1,2027-01-01,"The oldest glacier ice in Antarctica may approach 1,000,000 years in age.",19,January,Oldest Antarctic glacier ice,Nature,The USGS states that Antarctic glacier ice may approach one million years old.,high,https://www.usgs.gov/faqs/what-glacier?qt-news_science_products=0,Glacial history,What is a glacier?,www.usgs.gov,verified
FACT-2027-01-01-S20,1,2027-01-01,"The largest earthquake in U.S. history occurred in Alaska on March 28, 1964, had magnitude 9.2, and killed 131 people.",20,January,Largest U.S. earthquake,History,"The source provides the date, location, magnitude, and fatalities.",high,https://www.usgs.gov/programs/earthquake-hazards/earthquake-facts-earthquake-fantasy,U.S. earthquakes,Earthquake Facts & Earthquake Fantasy | U.S. Geological Survey,www.usgs.gov,verified
FACT-2027-01-02-S01,2,2027-01-02,"In the United States, shallow coral reefs occur in American Samoa, Florida, Guam, Hawaii, the Northern Mariana Islands, Pacific Remote Islands Areas, Puerto Rico, and the U.S. Virgin Islands.",1,January,U.S. shallow reef locations,Country Facts,NOAA lists these eight U.S. locations for shallow coral reefs.,high,https://www.fisheries.noaa.gov/national/habitat-conservation/shallow-coral-reef-habitat,Marine geography,Shallow Coral Reef Habitat | NOAA Fisheries,www.fisheries.noaa.gov,verified
FACT-2027-01-02-S02,2,2027-01-02,"NOAA's coral-reef conservation work includes mapping, monitoring, modeling, and on-the-ground and in-water restoration.",2,January,NOAA reef conservation methods,Science,NOAA lists these activities as components of its ridge-to-reef conservation efforts.,high,https://www.noaa.gov/explainers/coral-reefs-essential-and-threatened,Conservation science,Coral reefs: Essential and threatened | National Oceanic and Atmospheric Administration,www.noaa.gov,verified
FACT-2027-01-02-S03,2,2027-01-02,"The source’s image caption identifies Hurricane Gustav on September 10, 2008.",3,January,Hurricane Gustav date,History,"The image caption reads “Hurricane Gustav on Sept. 10, 2008.”",high,https://oceanservice.noaa.gov/facts/ocean_weather.html,Weather events,What role does the ocean play in the weather?,oceanservice.noaa.gov,verified
FACT-2027-01-02-S04,2,2027-01-02,Nubia was an ancient civilization located along the upper Nile River.,4,January,Nubia's location,Ancient Civilizations,The source explicitly describes Nubia as an ancient civilization that existed along the upper Nile River.,high,https://www.si.edu/exhibitions/ancient-nubia-egypts-rival-africa-event-exhib-1221,Geography,,www.si.edu,verified
FACT-2027-01-02-S05,2,2027-01-02,An ebb current is the movement of water away from the coast as low tide approaches.,5,January,Ebb current,Ocean & Marine,NOAA describes water receding from the coast during an ebb current.,high,https://www.noaa.gov/education/resource-collections/ocean-coasts/tides,Tidal currents,Tides | National Oceanic and Atmospheric Administration,www.noaa.gov,verified
FACT-2027-01-02-S06,2,2027-01-02,Yellowstone National Park sits on top of an active volcano.,6,January,Active Volcano,Nature,The geology section explicitly states that the park sits on an active volcano.,high,https://www.nps.gov/yell/planyourvisit/parkfacts.htm,Volcanology,Park Facts - Yellowstone National Park (U.S. National Park Service),www.nps.gov,verified
FACT-2027-01-02-S07,2,2027-01-02,Human pluripotent stem-cell-derived two-dimensional cultures and three-dimensional brain organoids are used to test causal links between genetic variants and human brain phenotypes.,7,January,Human pluripotent stem-cell models,Technology,The abstract and applications section identify these models as platforms for genotype-phenotype causation.,high,https://pmc.ncbi.nlm.nih.gov/articles/PMC10926850/,Biomedical research,Genetics of human brain development - PMC,pmc.ncbi.nlm.nih.gov,verified
FACT-2027-01-02-S08,2,2027-01-02,Extreme hot and cold temperatures may cause death among elderly people.,8,January,Extreme temperatures and mortality,Human Body,The source states that extreme hot and cold temperatures may cause death among the elderly.,high,https://oceanservice.noaa.gov/facts/ocean_weather.html,Temperature risks,What role does the ocean play in the weather?,oceanservice.noaa.gov,verified
FACT-2027-01-02-S09,2,2027-01-02,The linked StoryMap contains a student activity.,9,January,Student Activity,Everyday Life,The source lists a student activity among the StoryMap contents.,high,https://education.nationalgeographic.org/resource/where-are-the-worlds-biomes/,Education,Where Are the World's Biomes and Why Are They There,education.nationalgeographic.org,verified
FACT-2027-01-02-S10,2,2027-01-02,Mummification was the ancient Egyptian practice of treating a dead body by removing its moisture so that it became a dried form resistant to decay.,10,January,Definition of mummification,Ancient Civilizations,The source defines mummification as embalming that removed all moisture and reduced decay.,high,https://www.si.edu/spotlight/ancient-egypt/mummies,Funerary practices,Egyptian Mummies | Smithsonian Institution,www.si.edu,verified
FACT-2027-01-02-S11,2,2027-01-02,"Spring tides occur during a full or new Moon when the Sun’s and Moon’s gravitational forces reinforce each other, producing the largest tidal range.",11,January,Spring tides,Space,The source states that alignment during full or new Moon creates stronger spring tides.,high,https://www.noaa.gov/education/resource-collections/ocean-coasts/tides,Lunar phases,Tides | National Oceanic and Atmospheric Administration,www.noaa.gov,verified
FACT-2027-01-02-S12,2,2027-01-02,"Coastal and sea floor features influence the location, direction, and speed of ocean currents.",12,January,Coastal and seafloor influence,Geography,"NOAA explicitly describes these features as influencing current location, direction, and speed.",high,https://www.noaa.gov/education/resource-collections/ocean-coasts/ocean-currents,Coastal processes,Ocean currents | National Oceanic and Atmospheric Administration,www.noaa.gov,verified
FACT-2027-01-02-S13,2,2027-01-02,Some genes encode proteins involved in producing neurotransmitters that transmit information between neurons.,13,January,Neurotransmitter proteins,Human Body,NINDS states that certain genes make proteins that make neurotransmitters.,high,https://www.ninds.nih.gov/health-information/patient-caregiver-education/brain-basics-genes-work-brain,Neural communication,Brain Basics: Genes At Work In The Brain | National Institute of Neurological Disorders and Stroke,www.ninds.nih.gov,verified
FACT-2027-01-02-S14,2,2027-01-02,Continuous snow accumulation over multiple decades can create a mass of snow large enough for metamorphism into glacier ice to begin.,14,January,Snow-to-ice transformation,Nature,The USGS states that accumulation over multiple decades initiates the metamorphism from snow to glacier ice.,high,https://www.usgs.gov/faqs/what-glacier?qt-news_science_products=0,Glaciology,What is a glacier?,www.usgs.gov,verified
FACT-2027-01-02-S15,2,2027-01-02,Uranus's moons are named for characters from works by William Shakespeare and Alexander Pope.,15,January,Moon Naming Tradition,History,NASA describes this naming tradition as distinctive among planetary satellites.,high,https://science.nasa.gov/uranus/facts/,Astronomical naming,Uranus: Facts - NASA Science,science.nasa.gov,verified
FACT-2027-01-02-S16,2,2027-01-02,More than 800 known species of reef-building coral exist worldwide.,16,January,Reef-building coral species,Ocean & Marine,The source states that there are more than 800 known reef-building coral species worldwide.,high,https://www.noaa.gov/explainers/coral-reefs-essential-and-threatened,Coral diversity,Coral reefs: Essential and threatened | National Oceanic and Atmospheric Administration,www.noaa.gov,verified
FACT-2027-01-02-S17,2,2027-01-02,The activity is designed for grades 6 through 8.,17,January,Target Grade Range,Everyday Life,The source lists the grade range as 6–8.,high,https://education.nationalgeographic.org/resource/where-are-the-worlds-biomes/,Education,Where Are the World's Biomes and Why Are They There,education.nationalgeographic.org,verified
FACT-2027-01-02-S18,2,2027-01-02,Some extraterrestrial impacts caused catastrophic ecological changes.,18,January,Impact events,Geography,The text states that some impact craters record impacts that caused catastrophic ecological changes.,high,https://pubs.usgs.gov/imap/2800/,Impact events,Geologic Investigations Map I-2800: This Dynamic Planet,pubs.usgs.gov,verified
FACT-2027-01-02-S19,2,2027-01-02,Tectonic plates are pieces of Earth’s crust and upper mantle that slowly move across the planet’s surface.,19,January,Tectonic Plates,Science,The source describes the crust and top mantle as puzzle-like pieces called tectonic plates that slowly move.,high,https://www.usgs.gov/programs/earthquake-hazards/science-earthquakes,Plate Tectonics,The Science of Earthquakes | U.S. Geological Survey,www.usgs.gov,verified
FACT-2027-01-02-S20,2,2027-01-02,"At least 80 percent of Neptune's mass consists of hot, dense fluidic water, methane, and ammonia above a small rocky core.",20,January,Neptune's Interior Composition,Space,NASA states that 80% or more of Neptune's mass is made of these icy materials above a rocky core.,high,https://science.nasa.gov/neptune/neptune-facts/,Planetary interior,Neptune: Facts - NASA Science,science.nasa.gov,verified
FACT-2027-01-03-S01,3,2027-01-03,"The chromosome 17q21.31 region contained two independent cortical-thickness-associated SNPs, rs7206949 and rs55684829.",1,January,Chromosome 17 locus,Human Body,The chromosome 17 analysis identifies these two independent SNPs.,high,https://pmc.ncbi.nlm.nih.gov/articles/PMC11189393/,Brain genetics,Genetic influences on brain and cognitive health and their interactions with cardiovascular conditions and depression,pmc.ncbi.nlm.nih.gov,verified
FACT-2027-01-03-S02,3,2027-01-03,"Zoozve was discovered on November 11, 2002, by Brian Skiff at Lowell Observatory's Near-Earth-Object Search.",2,January,Zoozve's Discovery,Space,"The Moons section gives the discovery date, discoverer, and observing program.",high,https://science.nasa.gov/venus/venus-facts/,Astronomical discovery,Venus: Facts - NASA Science,science.nasa.gov,verified
FACT-2027-01-03-S03,3,2027-01-03,Scientists have studied the Galápagos ecosystem for more than 180 years.,3,January,Scientific Study,Science,The source states that scientists have studied the complex ecosystem for more than 180 years.,high,https://education.nationalgeographic.org/resource/galapagos-islands/,Ecology,Galápagos Islands,education.nationalgeographic.org,verified
FACT-2027-01-03-S04,3,2027-01-03,Water management experts study anticipated rainfall to manage reservoir levels.,4,January,Rainfall forecasting for reservoirs,Everyday Life,The source states that water management experts study expected rainfall to manage reservoir levels.,high,https://oceanservice.noaa.gov/facts/ocean_weather.html,Water management,What role does the ocean play in the weather?,oceanservice.noaa.gov,verified
FACT-2027-01-03-S05,3,2027-01-03,Late-born upper-layer cortical neurons migrate past early-born deep-layer neurons in an inside-out pattern.,5,January,Inside-out cortical layering,Human Body,The cortical-development section explicitly defines this stereotypical migration pattern.,high,https://pmc.ncbi.nlm.nih.gov/articles/PMC10926850/,Neuronal migration,Genetics of human brain development - PMC,pmc.ncbi.nlm.nih.gov,verified
FACT-2027-01-03-S06,3,2027-01-03,Pronghorns are presented as a species whose migration can be studied through wildlife crossings and migration bridges.,6,January,Pronghorn migration,Animals,"The section ""Bridges for Migration"" focuses on investigating pronghorn migration and the importance of wildlife bridges.",high,https://education.nationalgeographic.org/resource/animal-migration/,Pronghorns,Animal Migration,education.nationalgeographic.org,verified
FACT-2027-01-03-S07,3,2027-01-03,Isabela is the largest island in the Galápagos archipelago.,7,January,Largest Galápagos Island,Geography,The source identifies Isabela as the largest of the islands.,high,https://education.nationalgeographic.org/resource/galapagos-islands/,Islands,Galápagos Islands,education.nationalgeographic.org,verified
FACT-2027-01-03-S08,3,2027-01-03,"For religious reasons, Egyptians sometimes mummified sacred bulls, baboons, cats, birds, and crocodiles.",8,January,Mummified animals,Ancient Civilizations,The source lists these animals and connects their mummification to religious significance.,high,https://www.si.edu/spotlight/ancient-egypt/mummies,Animal mummification,Egyptian Mummies | Smithsonian Institution,www.si.edu,verified
FACT-2027-01-03-S09,3,2027-01-03,The amount that water level changes over a day varies by location and date.,9,January,Tidal change varies,Ocean & Marine,NOAA says daily water-level change depends on where and when it is observed.,high,https://oceanservice.noaa.gov/navigation/tidesandcurrents/,Tides,Tides and Currents,oceanservice.noaa.gov,verified
FACT-2027-01-03-S10,3,2027-01-03,"Many Galápagos species are endemic, meaning they are not found anywhere else in the world.",10,January,Endemic Species,Nature,The source defines endemic species as those not found anywhere else and states that many Galápagos species have this status.,high,https://education.nationalgeographic.org/resource/galapagos-islands/,Endemism,Galápagos Islands,education.nationalgeographic.org,verified
FACT-2027-01-03-S11,3,2027-01-03,The third edition of This Dynamic Planet was published in 2006.,11,January,Map publication,History,"The source heading labels the work as the third edition, published in 2006.",high,https://pubs.usgs.gov/imap/2800/,Scientific publications,Geologic Investigations Map I-2800: This Dynamic Planet,pubs.usgs.gov,verified
FACT-2027-01-03-S12,3,2027-01-03,The USGS Volcano Notification Service allows people to sign up for volcano activity notifications.,12,January,Volcano Notification Service,Technology,The source says observatories issue updates and notifications and that people can sign up through the USGS Volcano Notification Service.,high,https://www.usgs.gov/news/featured-story/volcanoes-and-usgs-volcano-science-just-facts,Emergency notifications,Volcanoes and USGS Volcano Science: Just the Facts | U.S. Geological Survey,www.usgs.gov,verified
FACT-2027-01-03-S13,3,2027-01-03,An ecosystem is a community and the interactions of living and nonliving things in an area.,13,January,Ecosystem Definition,Science,The source’s glossary defines ecosystem as a community and interactions of living and nonliving things in an area.,high,https://education.nationalgeographic.org/resource/galapagos-islands/,Ecology,Galápagos Islands,education.nationalgeographic.org,verified
FACT-2027-01-03-S14,3,2027-01-03,Special priests served as embalmers and required knowledge of human anatomy in addition to ritual knowledge.,14,January,Embalmers and anatomy,Ancient Civilizations,The source says priests performed the treatment and wrapping and needed anatomical knowledge.,high,https://www.si.edu/spotlight/ancient-egypt/mummies,Funerary specialists,Egyptian Mummies | Smithsonian Institution,www.si.edu,verified
FACT-2027-01-03-S15,3,2027-01-03,An earthquake is ground shaking caused by a sudden slip on a fault that releases energy in waves through the Earth's crust.,15,January,Earthquake mechanism,Nature,"USGS defines earthquakes as ground shaking from sudden fault slip and describes stress buildup, rupture, and seismic waves.",high,https://www.usgs.gov/programs/earthquake-hazards/earthquake-facts-earthquake-fantasy,Earthquakes,Earthquake Facts & Earthquake Fantasy | U.S. Geological Survey,www.usgs.gov,verified
FACT-2027-01-03-S16,3,2027-01-03,The Freer Gallery supported Li Chi and his first two seasons of work at Anyang.,16,January,Freer Support for Excavations,History,The text explicitly states that the Freer supported Li Chi’s first two seasons at Anyang.,high,https://asia.si.edu/whats-on/exhibitions/anyang-chinas-ancient-city-of-kings/,Sino-American relations,https://asia.si.edu/whats-on/exhibitions/anyang-chinas-ancient-city-of-kings/,asia.si.edu,verified
FACT-2027-01-03-S17,3,2027-01-03,Animal behavior cannot currently be used to predict earthquakes because no reproducible connection exists between a specific behavior and an earthquake's occurrence.,17,January,Animal behavior and earthquakes,Animals,USGS reports unusual behaviors before earthquakes but says no reproducible predictive relationship has been established.,high,https://www.usgs.gov/programs/earthquake-hazards/earthquake-facts-earthquake-fantasy,Animal behavior,Earthquake Facts & Earthquake Fantasy | U.S. Geological Survey,www.usgs.gov,verified
FACT-2027-01-03-S18,3,2027-01-03,"Saturn has 274 confirmed moons, more than any other planet in the solar system.",18,January,Saturn’s Confirmed Moons,Space,NASA identifies Saturn as having 274 confirmed moons.,high,https://science.nasa.gov/solar-system/moons/facts/,Saturn,Moons: Facts,science.nasa.gov,verified
FACT-2027-01-03-S19,3,2027-01-03,Scientists study plant and animal species living on and around underwater deep-sea volcanoes in the Galápagos.,19,January,Deep-Sea Volcano Research,Ocean & Marine,The source describes marine ecologist Salome Ursula Burglass identifying and describing species around Galápagos seamounts.,high,https://education.nationalgeographic.org/resource/galapagos-islands/,Marine Ecology,Galápagos Islands,education.nationalgeographic.org,verified
FACT-2027-01-03-S20,3,2027-01-03,Most continental bedrock is older than the oldest oceanic bedrock.,20,January,Relative bedrock ages,Geography,The source explicitly states that most continental bedrock is far older than the oldest oceanic bedrock.,high,https://pubs.usgs.gov/imap/2800/,Geologic history,Geologic Investigations Map I-2800: This Dynamic Planet,pubs.usgs.gov,verified
FACT-2027-01-04-S01,4,2027-01-04,"Surface-current maps can also support oil-spill response, harmful algal bloom monitoring, and water-quality assessments.",1,January,Current maps support environmental response,Nature,The source explicitly lists these additional applications.,high,https://oceanservice.noaa.gov/navigation/tidesandcurrents/,Environmental Monitoring,Tides and Currents,oceanservice.noaa.gov,verified
FACT-2027-01-04-S02,4,2027-01-04,"Frequent large spatter bursts occurred at Kīlauea’s west vent during increased eruptive activity on the evening of December 15, 2021.",2,January,Kīlauea Activity Date,History,"The source’s photograph caption reports frequent large spatter bursts during a period of increased activity lasting several hours on December 15, 2021.",high,https://www.usgs.gov/news/featured-story/volcanoes-and-usgs-volcano-science-just-facts,Volcanic eruptions,Volcanoes and USGS Volcano Science: Just the Facts | U.S. Geological Survey,www.usgs.gov,verified
FACT-2027-01-04-S03,4,2027-01-04,"The size of an earthquake is called its magnitude, and each earthquake has one magnitude.",3,January,Earthquake Magnitude,Science,The source states that earthquake size is magnitude and that there is one magnitude for each earthquake.,high,https://www.usgs.gov/programs/earthquake-hazards/science-earthquakes,Earthquake Measurement,The Science of Earthquakes | U.S. Geological Survey,www.usgs.gov,verified
FACT-2027-01-04-S04,4,2027-01-04,Embalmers removed the brain by inserting hooked instruments through the nostrils and pulling out brain tissue.,4,January,Brain removal,Ancient Civilizations,The source describes the nasal insertion of special hooked instruments for brain removal.,high,https://www.si.edu/spotlight/ancient-egypt/mummies,Embalming techniques,Egyptian Mummies | Smithsonian Institution,www.si.edu,verified
FACT-2027-01-04-S05,4,2027-01-04,"Venus orbits the Sun at an average distance of about 67 million miles (108 million kilometers), or 0.72 astronomical units.",5,January,Venus's Orbital Distance,Space,"The Size and Distance section provides Venus's average solar distance in miles, kilometers, and astronomical units.",high,https://science.nasa.gov/venus/venus-facts/,Orbit,Venus: Facts - NASA Science,science.nasa.gov,verified
FACT-2027-01-04-S06,4,2027-01-04,Modern tide stations use engineered air-acoustic and pressure systems to automatically detect and record water-level changes.,6,January,Modern water-level sensors,Technology,NOAA describes these systems in its tide-measurement section.,high,https://oceanservice.noaa.gov/navigation/tidesandcurrents/,Environmental Monitoring,Tides and Currents,oceanservice.noaa.gov,verified
FACT-2027-01-04-S07,4,2027-01-04,Recent findings suggest that sleep performs a housekeeping role that removes toxins accumulating in the brain during wakefulness.,7,January,Sleep may remove brain toxins,Human Body,The source identifies removal of wakefulness-associated brain toxins as a suggested housekeeping function of sleep.,high,https://www.ninds.nih.gov/health-information/public-education/brain-basics/brain-basics-understanding-sleep,Brain physiology,Brain Basics: Understanding Sleep | National Institute of Neurological Disorders and Stroke,www.ninds.nih.gov,verified
FACT-2027-01-04-S08,4,2027-01-04,"Neptune has at least five main rings named Galle, Leverrier, Lassell, Arago, and Adams.",8,January,Neptune's Main Rings,Space,NASA lists at least five main rings and provides their names in order outward from Neptune.,high,https://science.nasa.gov/neptune/neptune-facts/,Planetary rings,Neptune: Facts - NASA Science,science.nasa.gov,verified
FACT-2027-01-04-S09,4,2027-01-04,"The Canadian Longitudinal Study on Aging analysis included 25,387 adults aged 45–86 from seven Canadian provinces.",9,January,CLSA cohort,Country Facts,"The Methods section gives the CLSA sample size, age range, and provincial coverage.",high,https://pmc.ncbi.nlm.nih.gov/articles/PMC11189393/,Canada,Genetic influences on brain and cognitive health and their interactions with cardiovascular conditions and depression,pmc.ncbi.nlm.nih.gov,verified
FACT-2027-01-04-S10,4,2027-01-04,"The homeostatic sleep drive becomes stronger with every hour a person remains awake and promotes longer, deeper sleep after sleep loss.",10,January,Sleep drive increases during wakefulness,Human Body,NINDS describes homeostatic sleep pressure as increasing hourly during wakefulness and intensifying subsequent sleep.,high,https://www.ninds.nih.gov/health-information/public-education/brain-basics/brain-basics-understanding-sleep,Sleep regulation,Brain Basics: Understanding Sleep | National Institute of Neurological Disorders and Stroke,www.ninds.nih.gov,verified
FACT-2027-01-04-S11,4,2027-01-04,"After drying, embalmers filled sunken areas with linen and other materials and added false eyes to make the mummy appear more life-like.",11,January,Body restoration,Ancient Civilizations,The source describes filling the body's depressions and adding false eyes.,high,https://www.si.edu/spotlight/ancient-egypt/mummies,Mummy preparation,Egyptian Mummies | Smithsonian Institution,www.si.edu,verified
FACT-2027-01-04-S12,4,2027-01-04,The 1980 Mount St. Helens lateral blast scorched 230 square miles of forest.,12,January,Mount St. Helens Forest Damage,Nature,The source states that the blast scorched 230 square miles of forest.,high,https://www.usgs.gov/news/featured-story/volcanoes-and-usgs-volcano-science-just-facts,Environmental impacts,Volcanoes and USGS Volcano Science: Just the Facts | U.S. Geological Survey,www.usgs.gov,verified
FACT-2027-01-04-S13,4,2027-01-04,Bronze vessels standing on legs were placed over fires to warm wine and cook food.,13,January,Uses of Legged Vessels,Everyday Life,The exhibition states that legged vessels were placed over fires for warming wine and cooking food.,high,https://asia.si.edu/whats-on/exhibitions/anyang-chinas-ancient-city-of-kings/,Ancient dining practices,https://asia.si.edu/whats-on/exhibitions/anyang-chinas-ancient-city-of-kings/,asia.si.edu,verified
FACT-2027-01-04-S14,4,2027-01-04,Barium produces bright green fireworks.,14,January,Firework green color,Everyday Life,The USGS fireworks resource identifies barium as producing bright greens.,high,https://www.usgs.gov/science/science-explorer/minerals/minerals-101,Fireworks,Minerals 101 | U.S. Geological Survey,www.usgs.gov,verified
FACT-2027-01-04-S15,4,2027-01-04,"The map depicts 44,000 earthquakes.",15,January,Mapped earthquakes,Geography,"The introduction explicitly lists 44,000 earthquakes among the map's features.",high,https://pubs.usgs.gov/imap/2800/,Seismic activity,Geologic Investigations Map I-2800: This Dynamic Planet,pubs.usgs.gov,verified
FACT-2027-01-04-S16,4,2027-01-04,"While working as a fur trader in Labrador, Canada, Clarence Birdseye observed fish freezing almost immediately after being pulled from the water.",16,January,Birdseye’s Labrador Observation,History,The source describes Birdseye’s observation of fish caught with local Inuit freezing rapidly in Labrador.,high,https://www.loc.gov/everyday-mysteries/categories/technology/item/who-invented-frozen-food/,Scientific observation,Who invented frozen food?  | Library of Congress,www.loc.gov,verified
